,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,convention_workclass,convention_education,convention_marital-status,convention_occupation,convention_relationship,convention_race,convention_sex,convention_native-country,convention_income
31476,45,private,358701,12th,8,never-married,other-service,own-child,white,male,0,0,10,mexico,<=50k,2,14,0,4,3,0,0,4,0
31477,47,private,217750,hs-grad,9,married-civ-spouse,other-service,wife,white,female,0,0,35,united-states,<=50k,2,1,1,4,2,0,1,0,0
31478,22,private,200374,hs-grad,9,never-married,machine-op-inspct,other-relative,white,male,0,0,35,united-states,<=50k,2,1,0,8,5,0,0,0,0
31479,24,private,498349,bachelors,13,never-married,transport-moving,unmarried,black,female,0,0,40,united-states,<=50k,2,0,0,6,4,1,1,0,0
31480,69,state-gov,170458,hs-grad,9,married-civ-spouse,other-service,husband,white,male,0,0,20,united-states,<=50k,0,1,1,4,1,0,0,0,0
31481,40,self-emp-not-inc,57233,assoc-voc,11,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50k,1,9,1,1,1,0,0,0,1
31482,45,private,188432,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k,2,1,1,10,1,0,0,0,0
31483,47,self-emp-not-inc,33300,assoc-acdm,12,never-married,farming-fishing,other-relative,white,male,10520,0,45,united-states,>50k,1,6,0,7,5,0,0,0,1
31484,31,private,225779,hs-grad,9,never-married,machine-op-inspct,not-in-family,white,female,0,0,40,united-states,<=50k,2,1,0,8,0,0,1,0,0
31485,48,private,46677,assoc-acdm,12,divorced,exec-managerial,unmarried,white,female,0,0,42,united-states,<=50k,2,6,2,1,4,0,1,0,0
31486,41,private,227968,bachelors,13,married-civ-spouse,prof-specialty,wife,black,female,0,0,35,haiti,>50k,2,0,1,3,2,1,1,19,1
31487,34,private,85355,bachelors,13,never-married,adm-clerical,own-child,white,male,0,0,40,united-states,<=50k,2,0,0,0,3,0,0,0,0
31488,48,private,207120,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,<=50k,2,5,1,3,1,0,0,0,0
31489,28,local-gov,229223,assoc-voc,11,married-civ-spouse,prof-specialty,wife,white,female,7688,0,36,united-states,>50k,4,9,1,3,2,0,1,0,1
31490,20,private,224640,assoc-acdm,12,never-married,exec-managerial,own-child,white,female,0,0,40,united-states,<=50k,2,6,0,1,3,0,1,0,0
31491,39,private,139012,bachelors,13,married-civ-spouse,adm-clerical,husband,asian-pac-islander,male,0,0,40,philippines,>50k,2,0,1,0,1,2,0,11,1
31492,40,federal-gov,130749,some-college,10,divorced,exec-managerial,not-in-family,black,female,0,0,40,united-states,<=50k,3,5,2,1,0,1,1,0,0
31493,28,private,204516,10th,6,never-married,transport-moving,not-in-family,white,male,0,0,45,united-states,<=50k,2,12,0,6,0,0,0,0,0
31494,20,private,105479,some-college,10,never-married,sales,not-in-family,white,female,0,0,25,united-states,<=50k,2,5,0,5,0,0,1,0,0
31495,41,private,197093,bachelors,13,divorced,prof-specialty,not-in-family,black,male,0,0,40,united-states,<=50k,2,0,2,3,0,1,0,0,0
31496,49,self-emp-inc,431245,some-college,10,married-civ-spouse,sales,husband,white,male,0,0,50,united-states,>50k,5,5,1,5,1,0,0,0,1
31497,24,private,155150,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k,2,1,1,8,1,0,0,0,0
31498,35,state-gov,216035,hs-grad,9,married-civ-spouse,protective-serv,husband,white,male,0,0,40,united-states,<=50k,0,1,1,11,1,0,0,0,0
31499,22,private,388247,some-college,10,never-married,sales,own-child,white,male,0,0,40,united-states,<=50k,2,5,0,5,3,0,0,0,0
31500,23,private,208908,bachelors,13,never-married,other-service,not-in-family,white,female,0,0,30,united-states,<=50k,2,0,0,4,0,0,1,0,0
31501,23,private,259301,hs-grad,9,divorced,exec-managerial,unmarried,white,female,0,0,40,united-states,<=50k,2,1,2,1,4,0,1,0,0
31502,42,self-emp-not-inc,69333,assoc-voc,11,married-civ-spouse,transport-moving,husband,white,male,4386,0,80,united-states,>50k,1,9,1,6,1,0,0,0,1
31503,34,private,167893,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,0,0,64,united-states,>50k,2,5,1,3,1,0,0,0,1
31504,32,federal-gov,386877,assoc-voc,11,never-married,tech-support,own-child,black,male,4650,0,40,united-states,<=50k,3,9,0,9,3,1,0,0,0
31505,54,private,146551,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,0,0,54,united-states,>50k,2,1,1,0,1,0,0,0,1
31506,48,private,238360,bachelors,13,separated,adm-clerical,unmarried,asian-pac-islander,female,0,0,40,philippines,<=50k,2,0,4,0,4,2,1,11,0
31507,38,private,187748,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,>50k,2,0,1,3,1,0,0,0,1
31508,48,state-gov,50748,bachelors,13,divorced,adm-clerical,unmarried,white,female,0,0,40,united-states,<=50k,0,0,2,0,4,0,1,0,0
31509,22,private,50136,5th-6th,3,married-civ-spouse,other-service,husband,white,male,0,0,40,el-salvador,<=50k,2,11,1,4,1,0,0,22,0
31510,42,private,111483,bachelors,13,married-civ-spouse,tech-support,husband,white,male,0,0,50,united-states,>50k,2,0,1,9,1,0,0,0,1
31511,31,private,298871,doctorate,16,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,0,0,40,china,<=50k,2,8,1,3,1,2,0,26,0
31512,27,private,147340,hs-grad,9,never-married,other-service,not-in-family,white,female,0,0,50,united-states,>50k,2,1,0,4,0,0,1,0,1
31513,57,private,132704,masters,14,separated,prof-specialty,not-in-family,white,male,10520,0,32,united-states,>50k,2,3,4,3,0,0,0,0,1
31514,46,state-gov,327786,assoc-voc,11,divorced,tech-support,not-in-family,white,female,3325,0,42,united-states,<=50k,0,9,2,9,0,0,1,0,0
31515,44,federal-gov,243636,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,>50k,3,9,1,10,1,0,0,0,1
31516,42,local-gov,194417,some-college,10,married-civ-spouse,protective-serv,husband,white,male,0,0,40,united-states,>50k,4,5,1,11,1,0,0,0,1
31517,24,private,236696,bachelors,13,never-married,exec-managerial,not-in-family,white,male,0,0,40,united-states,<=50k,2,0,0,1,0,0,0,0,0
31518,38,private,337130,1st-4th,2,married-spouse-absent,craft-repair,not-in-family,white,male,0,0,40,mexico,<=50k,2,15,3,10,0,0,0,4,0
31519,29,private,273051,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,52,yugoslavia,>50k,2,0,1,1,1,0,0,29,1
31520,38,private,186191,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,55,united-states,<=50k,2,1,1,10,1,0,0,0,0
31521,33,private,268451,some-college,10,divorced,exec-managerial,unmarried,white,female,0,0,40,united-states,<=50k,2,5,2,1,4,0,1,0,0
31522,61,private,154600,hs-grad,9,married-civ-spouse,other-service,wife,white,female,0,0,4,united-states,<=50k,2,1,1,4,2,0,1,0,0
31523,49,local-gov,405309,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,>50k,4,9,1,10,1,0,0,0,1
31524,51,self-emp-not-inc,99185,assoc-acdm,12,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50k,1,6,1,1,1,0,0,0,1
31525,42,private,191765,hs-grad,9,divorced,other-service,other-relative,black,female,0,0,35,united-states,<=50k,2,1,2,4,5,1,1,0,0
31526,21,private,253583,hs-grad,9,never-married,handlers-cleaners,own-child,white,male,0,0,40,united-states,<=50k,2,1,0,2,3,0,0,0,0
31528,54,private,204397,some-college,10,married-civ-spouse,farming-fishing,husband,white,male,0,0,50,united-states,<=50k,2,5,1,7,1,0,0,0,0
31529,23,private,288771,some-college,10,never-married,adm-clerical,not-in-family,white,female,0,0,30,united-states,<=50k,2,5,0,0,0,0,1,0,0
31530,52,private,173987,10th,6,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k,2,12,1,10,1,0,0,0,0
31531,28,local-gov,33662,masters,14,married-civ-spouse,prof-specialty,wife,white,female,7298,0,40,united-states,>50k,4,3,1,3,2,0,1,0,1
31532,23,private,91658,some-college,10,divorced,handlers-cleaners,own-child,white,male,0,0,40,united-states,<=50k,2,5,2,2,3,0,0,0,0
31533,43,private,226902,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,0,80,united-states,>50k,2,1,1,5,1,0,0,0,1
31534,45,private,232586,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,50,united-states,>50k,2,5,1,10,1,0,0,0,1
31535,51,self-emp-not-inc,291755,7th-8th,4,married-civ-spouse,exec-managerial,husband,white,male,0,0,42,united-states,<=50k,1,7,1,1,1,0,0,0,0
31537,23,private,161478,some-college,10,never-married,sales,own-child,asian-pac-islander,female,0,0,40,united-states,<=50k,2,5,0,5,3,2,1,0,0
31538,73,self-emp-not-inc,109833,bachelors,13,married-civ-spouse,farming-fishing,husband,white,male,0,0,30,united-states,<=50k,1,0,1,7,1,0,0,0,0
31539,47,self-emp-not-inc,229394,11th,7,divorced,exec-managerial,unmarried,white,female,0,0,55,united-states,<=50k,1,2,2,1,4,0,1,0,0
31541,26,private,491862,assoc-voc,11,never-married,exec-managerial,not-in-family,black,female,0,0,40,united-states,<=50k,2,9,0,1,0,1,1,0,0
31542,40,private,311534,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,40,united-states,>50k,2,1,1,2,1,0,0,0,1
31543,32,self-emp-not-inc,420895,bachelors,13,married-civ-spouse,sales,husband,white,male,0,0,47,united-states,<=50k,1,0,1,5,1,0,0,0,0
31544,39,private,226374,10th,6,divorced,other-service,unmarried,black,female,0,0,40,united-states,<=50k,2,12,2,4,4,1,1,0,0
31545,33,federal-gov,101345,bachelors,13,never-married,prof-specialty,not-in-family,white,female,0,0,40,united-states,<=50k,3,0,0,3,0,0,1,0,0
31546,35,private,48779,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,0,0,35,united-states,<=50k,2,1,1,7,1,0,0,0,0
31547,42,private,152676,hs-grad,9,divorced,exec-managerial,own-child,white,male,0,0,40,united-states,<=50k,2,1,2,1,3,0,0,0,0
31548,46,private,164877,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,44,united-states,<=50k,2,5,1,10,1,0,0,0,0
31549,33,private,97521,hs-grad,9,never-married,adm-clerical,own-child,white,male,0,0,40,united-states,<=50k,2,1,0,0,3,0,0,0,0
31550,47,private,88564,5th-6th,3,never-married,machine-op-inspct,own-child,white,male,0,0,20,united-states,<=50k,2,11,0,8,3,0,0,0,0
31551,33,private,188246,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,<=50k,2,0,1,1,1,0,0,0,0
31552,26,private,189185,hs-grad,9,divorced,adm-clerical,own-child,white,female,0,0,40,united-states,<=50k,2,1,2,0,3,0,1,0,0
31553,42,state-gov,163069,some-college,10,divorced,adm-clerical,unmarried,black,female,0,0,40,united-states,<=50k,0,5,2,0,4,1,1,0,0
31554,28,private,251905,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,50,united-states,<=50k,2,0,1,3,1,0,0,0,0
31556,18,private,36882,12th,8,never-married,sales,own-child,white,female,0,0,20,united-states,<=50k,2,14,0,5,3,0,1,0,0
31557,33,self-emp-not-inc,195891,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,0,45,united-states,<=50k,1,5,1,1,1,0,0,0,0
31558,36,private,194905,bachelors,13,widowed,prof-specialty,unmarried,white,female,0,0,44,united-states,<=50k,2,0,6,3,4,0,1,0,0
31559,33,private,133503,hs-grad,9,married-civ-spouse,protective-serv,husband,white,male,7688,0,48,united-states,>50k,2,1,1,11,1,0,0,0,1
31560,40,private,31621,hs-grad,9,married-spouse-absent,adm-clerical,unmarried,white,female,0,0,40,united-states,<=50k,2,1,3,0,4,0,1,0,0
31561,57,self-emp-not-inc,413373,doctorate,16,married-civ-spouse,sales,husband,white,male,0,1902,40,united-states,>50k,1,8,1,5,1,0,0,0,1
31562,40,private,196029,hs-grad,9,divorced,transport-moving,unmarried,white,male,0,0,45,united-states,<=50k,2,1,2,6,4,0,0,0,0
31563,36,private,107302,hs-grad,9,married-civ-spouse,tech-support,husband,white,male,0,0,50,united-states,<=50k,2,1,1,9,1,0,0,0,0
31564,45,private,151267,bachelors,13,never-married,adm-clerical,not-in-family,black,female,0,0,40,united-states,>50k,2,0,0,0,0,1,1,0,1
31565,52,private,256861,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,50,united-states,<=50k,2,0,1,1,1,0,0,0,0
31566,24,private,82777,hs-grad,9,separated,machine-op-inspct,not-in-family,white,male,0,0,40,united-states,<=50k,2,1,4,8,0,0,0,0,0
31567,30,private,147430,hs-grad,9,married-spouse-absent,adm-clerical,not-in-family,white,female,0,0,40,united-states,<=50k,2,1,3,0,0,0,1,0,0
31569,46,self-emp-not-inc,165754,doctorate,16,never-married,prof-specialty,not-in-family,white,female,0,0,45,united-states,<=50k,1,8,0,3,0,0,1,0,0
31570,36,private,448337,hs-grad,9,separated,sales,unmarried,black,female,0,0,40,united-states,<=50k,2,1,4,5,4,1,1,0,0
31571,48,private,185079,hs-grad,9,never-married,exec-managerial,not-in-family,white,female,0,0,50,united-states,<=50k,2,1,0,1,0,0,1,0,0
31572,36,private,418702,assoc-voc,11,divorced,adm-clerical,unmarried,white,female,0,0,40,united-states,<=50k,2,9,2,0,4,0,1,0,0
31573,48,private,41504,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,>50k,2,1,1,6,1,0,0,0,1
31574,21,private,387335,some-college,10,never-married,tech-support,own-child,white,female,0,1719,9,united-states,<=50k,2,5,0,9,3,0,1,0,0
31575,18,private,261720,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,0,0,40,united-states,<=50k,2,1,0,0,0,0,1,0,0
31576,38,private,133963,bachelors,13,divorced,prof-specialty,not-in-family,white,female,0,0,50,united-states,>50k,2,0,2,3,0,0,1,0,1
31578,36,state-gov,179488,bachelors,13,married-civ-spouse,protective-serv,husband,white,male,7298,0,55,united-states,>50k,0,0,1,11,1,0,0,0,1
31579,38,private,60135,hs-grad,9,never-married,transport-moving,not-in-family,white,female,0,0,40,united-states,<=50k,2,1,0,6,0,0,1,0,0
31580,55,self-emp-not-inc,308746,prof-school,15,widowed,prof-specialty,not-in-family,white,male,0,0,55,united-states,>50k,1,10,6,3,0,0,0,0,1
31581,27,private,278720,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,45,united-states,>50k,2,1,1,10,1,0,0,0,1
31582,22,state-gov,477505,assoc-acdm,12,never-married,adm-clerical,not-in-family,white,male,0,0,40,united-states,<=50k,0,6,0,0,0,0,0,0,0
31583,29,private,164711,some-college,10,never-married,handlers-cleaners,other-relative,white,male,0,0,40,united-states,<=50k,2,5,0,2,5,0,0,0,0
31584,40,private,208277,some-college,10,never-married,exec-managerial,unmarried,white,female,0,0,40,united-states,<=50k,2,5,0,1,4,0,1,0,0
31585,21,private,39943,some-college,10,never-married,sales,own-child,white,female,0,0,20,united-states,<=50k,2,5,0,5,3,0,1,0,0
31586,49,private,104542,hs-grad,9,divorced,adm-clerical,not-in-family,white,female,0,0,40,united-states,<=50k,2,1,2,0,0,0,1,0,0
31587,29,private,286634,bachelors,13,married-civ-spouse,prof-specialty,wife,white,female,0,0,50,united-states,>50k,2,0,1,3,2,0,1,0,1
31588,28,private,142712,bachelors,13,never-married,exec-managerial,not-in-family,white,male,0,0,50,united-states,>50k,2,0,0,1,0,0,0,0,1
31589,26,private,336404,hs-grad,9,married-civ-spouse,protective-serv,husband,white,male,0,0,40,united-states,<=50k,2,1,1,11,1,0,0,0,0
31590,33,private,117983,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,0,0,41,united-states,<=50k,2,1,0,0,0,0,1,0,0
31592,59,private,59469,masters,14,married-civ-spouse,tech-support,husband,white,male,0,0,40,iran,<=50k,2,3,1,9,1,0,0,10,0
31593,37,private,171968,assoc-voc,11,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,<=50k,2,9,1,0,1,0,0,0,0
31595,27,private,278617,some-college,10,never-married,craft-repair,not-in-family,white,male,0,0,40,united-states,<=50k,2,5,0,10,0,0,0,0,0
31596,39,private,72338,masters,14,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,0,0,40,philippines,>50k,2,3,1,3,1,2,0,11,1
31597,49,local-gov,343231,masters,14,never-married,prof-specialty,not-in-family,white,female,0,0,80,united-states,<=50k,4,3,0,3,0,0,1,0,0
31598,30,private,63910,hs-grad,9,married-civ-spouse,sales,own-child,asian-pac-islander,female,0,0,40,united-states,<=50k,2,1,1,5,3,2,1,0,0
31599,28,private,190350,9th,5,married-civ-spouse,protective-serv,wife,black,female,0,0,40,united-states,<=50k,2,4,1,11,2,1,1,0,0
31600,25,state-gov,176162,bachelors,13,never-married,protective-serv,own-child,white,male,0,0,40,united-states,<=50k,0,0,0,11,3,0,0,0,0
31601,18,private,37720,10th,6,never-married,machine-op-inspct,own-child,white,male,0,0,40,united-states,<=50k,2,12,0,8,3,0,0,0,0
31602,25,private,421467,assoc-acdm,12,never-married,handlers-cleaners,own-child,white,male,0,0,26,united-states,<=50k,2,6,0,2,3,0,0,0,0
31603,36,private,138441,some-college,10,never-married,machine-op-inspct,own-child,white,male,0,0,40,united-states,<=50k,2,5,0,8,3,0,0,0,0
31604,52,private,146767,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,>50k,2,1,1,8,1,0,0,0,1
31606,25,private,160445,hs-grad,9,divorced,craft-repair,not-in-family,white,male,0,0,40,united-states,<=50k,2,1,2,10,0,0,0,0,0
31607,26,private,211695,bachelors,13,never-married,prof-specialty,own-child,white,male,0,0,40,united-states,<=50k,2,0,0,3,3,0,0,0,0
31608,50,private,102346,bachelors,13,married-civ-spouse,exec-managerial,wife,white,female,0,2415,20,united-states,>50k,2,0,1,1,2,0,1,0,1
31609,48,private,128796,assoc-acdm,12,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50k,2,6,1,1,1,0,0,0,1
31610,39,private,111129,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,40,united-states,<=50k,2,1,1,2,1,0,0,0,0
31611,30,local-gov,44566,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,<=50k,4,0,1,3,1,0,0,0,0
31612,26,private,118497,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,60,united-states,<=50k,2,1,1,10,1,0,0,0,0
31613,36,private,334291,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,1887,40,united-states,>50k,2,5,1,10,1,0,0,0,1
31614,49,private,237920,doctorate,16,married-civ-spouse,sales,husband,white,male,0,0,60,united-states,<=50k,2,8,1,5,1,0,0,0,0
31615,34,local-gov,136331,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,60,united-states,<=50k,4,0,1,3,1,0,0,0,0
31616,28,private,187397,hs-grad,9,never-married,other-service,other-relative,other,male,0,0,48,mexico,<=50k,2,1,0,4,5,4,0,4,0
31617,28,self-emp-not-inc,119793,hs-grad,9,never-married,other-service,not-in-family,white,male,0,0,40,united-states,<=50k,1,1,0,4,0,0,0,0,0
31618,42,private,24982,some-college,10,married-civ-spouse,craft-repair,husband,white,male,7688,0,40,united-states,>50k,2,5,1,10,1,0,0,0,1
31619,26,self-emp-not-inc,231714,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k,1,1,1,10,1,0,0,0,0
31620,54,private,229272,hs-grad,9,married-civ-spouse,craft-repair,husband,black,male,0,0,40,united-states,>50k,2,1,1,10,1,1,0,0,1
31622,61,self-emp-not-inc,268831,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,0,53,united-states,<=50k,1,1,1,5,1,0,0,0,0
31623,45,self-emp-not-inc,149640,prof-school,15,never-married,prof-specialty,not-in-family,white,male,0,0,30,united-states,>50k,1,10,0,3,0,0,0,0,1
31624,29,private,261725,bachelors,13,never-married,adm-clerical,not-in-family,white,female,0,0,35,united-states,<=50k,2,0,0,0,0,0,1,0,0
31625,74,private,161387,hs-grad,9,divorced,handlers-cleaners,not-in-family,white,female,0,0,16,united-states,<=50k,2,1,2,2,0,0,1,0,0
31626,61,local-gov,260167,hs-grad,9,widowed,prof-specialty,not-in-family,white,female,0,0,40,united-states,<=50k,4,1,6,3,0,0,1,0,0
31627,27,private,200928,some-college,10,never-married,sales,own-child,white,male,0,0,22,united-states,<=50k,2,5,0,5,3,0,0,0,0
31628,53,federal-gov,155594,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,>50k,3,0,1,3,1,0,0,0,1
31629,57,self-emp-not-inc,79539,hs-grad,9,married-civ-spouse,farming-fishing,husband,asian-pac-islander,male,0,0,40,united-states,<=50k,1,1,1,7,1,2,0,0,0
31630,41,private,469454,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k,2,5,1,10,1,0,0,0,0
